Est Id,State Id,Premise Name,Premise Address1,Final Score SUM,Insp Type,Calculation1,Permit Status MIN,Territory,Insp Date,Est Type,Type Description,Transitional Type Desc,County,State Id,Premise Address2,Premise City,Premise State,Premise Zip,Premise Phone,Premise Email,Website,Owner Name,Opening Date,Update Date,Status,Grade,Score SUM,Insp Date,Comments
81078,4032012040,WAFFLE HOUSE,112 E HWY. 54,90,1,,A,4,9/18/2013,1,1 - Restaurant,FOOD,32,4032012040,0,DURHAM,NC,27713,(919) 484-7337,0,0,WAFFLE HOUSE,6/16/2010,12/10/2011,ACTIVE,A,90,9/18/2013,3-302.12 Food Storage Containers Identified with Common Name of Food - C.  label foods once removed from original containers.
60690,4032430031,BETTER LIVING CONCEPTS OF DURHAM,909 GARCIA ST,2,1,,A,10,9/18/2013,43,43 - Residential Care,N/A,32,4032430031,0,DURHAM,NC,27704,(919) 477-5825,blcd@nc.nc.rr.com,0,0,6/2/2008,9/3/2013,ACTIVE,,2,9/18/2013,HAD A FEW PLACES IN SOME OF THE RESIDENTS ROOMS THAT NEEDED TO BE CLEANED BETTER. BASEBOARDS BEHIND BEDS AND DOORS.ALSO NEED TO MAKE SURE TO DUST CORERS TO KEEP COB WEBBS DOWN.
146563,4032020855,DUKE MEDICINE PAVILLION,10 DUKE MEDICAL CIRCLE,100,1,,A,3,9/19/2013,2,2 - Food Stands,FOOD,32,4032020855,0,DURHAM,NC,27711,(919) 681-0817,GROPPER-CY@ARAMARK.COM,0,0,6/25/2013,9/19/2013,ACTIVE,A,100,9/19/2013,6-304.11 Mechanical-Ventilation - C.  Hood vents dusty.
58002,4032060015,MED CTR COMMONS/FOOD SERV SEC,016 SEELEY MUDD BUILDING,99,1,,A,9,9/19/2013,6,6 - Edu. Food Service,FOOD,32,4032060015,DUKE WEST CAMPUS-DUKE UNIVER,DURHAM,NC,27710,0,0,0,0,9/14/1992,2/6/2013,ACTIVE,A,99,9/19/2013,"3-304.14 Wiping Cloths, Use Limitation - C.  Store wet cloths in sanitizer.  Dry cloths are single use."
57125,4032011763,BACKYARD BARBQUE PITT,5122 NC HWY 55,96,1,,A,5,9/19/2013,1,1 - Restaurant,FOOD,32,4032011763,0,DURHAM,NC,27713,(919) 544-9911,0,0,0,6/19/2007,12/10/2011,ACTIVE,A,96,9/19/2013,(light shield needed in kitchen
56150,4032010722,HOME PLATE RESTAURANT,3327 WAKE FOREST HWY,97,1,,A,6,9/19/2013,1,1 - Restaurant,FOOD,32,4032010722,0,DURHAM,NC,27703,0,0,0,0,10/13/1995,12/10/2011,ACTIVE,A,97,9/19/2013,"3-304.14 Wiping Cloths, Use Limitation - CHAD ONE TOWEL THAT WAS DAMP STORED ON PREPARATION TABLE. NEED TO ALWAYS STORE THESE TOWELS IN SANITIZER.HAD LEFT ON TABLE TO MOVE A ITEM FOR ME DURING INSPECTION."
114617,4032012214,CAFE RENAISSANCE,1903 NC HWY 55,97.5,1,,A,5,9/20/2013,1,1 - Restaurant,FOOD,32,4032012214,0,DURHAM,NC,27707,(919) 797-2430,0,0,0,12/31/2012,4/16/2013,ACTIVE,A,97.5,9/20/2013,all food items must be dated with date of preparation if to be used next day.
146560,4032012273,MCALISTER'S DELI,5318 NEW HOPE COMMONS DRIVE,93.5,1,,U,9,9/20/2013,1,1 - Restaurant,FOOD,32,4032012273,0,DURHAM,NC,27707,(919) 419-9083,GPOOLE@SOUTHERNDELI.COM,0,0,8/5/2013,9/24/2013,ACTIVE,A,93.5,9/20/2013,"2-102.12 Certified Food Protection Manager - C.  Must have certified food protection manager on duty during all hours beginning January 1, 2014."
58257,4032200107,HOLIDAY INN EXPRESS  RTP,4912 S MIAMI BLVD,98,1,,A,3,9/20/2013,20,20 - Lodging,LODGING,32,4032200107,0,DURHAM,NC,27703,0,0,0,0,1/4/2006,12/10/2011,ACTIVE,A,98,9/20/2013,Clean airconditioning unit(s) outer parts where needed due to trash accumulation.
56515,4032011102,NANA'S,2514 UNIVRSITY DR,95,1,,A,3,9/20/2013,1,1 - Restaurant,FOOD,32,4032011102,0,DURHAM,NC,27707,0,0,0,0,4/27/2000,12/10/2011,ACTIVE,A,95,9/20/2013,3-305.11 Food Storage-Preventing Contamination from the Premises: Note that the walkin refrigerator outside must remain closed/locked with key when no one is inside the unit. This to prevent potential contamination and other possibilties as discussed.
56689,4032011278,KANKI JAPANESE HOUSE OF STEAKS,3504 MT MORIAH ROAD,99.5,1,,A,9,9/20/2013,1,1 - Restaurant,FOOD,32,4032011278,0,DURHAM,NC,27707,0,0,0,0,4/29/2002,11/16/2012,ACTIVE,A,99.5,9/20/2013,4-202.11 Food-Contact Surfaces-Cleanability - PF.  Hibachi grills in process of being replaced.
58669,4032420253,EASTWAY SAC CLUB,610 N ALSTON AVE,12,1,,A,8,9/20/2013,42,42 - Child Care,N/A,32,4032420253,0,DURHAM,NC,27701,(919) 560-3910,0,0,0,8/30/2004,9/23/2013,ACTIVE,,12,9/20/2013,"Green sandbox near playground area was filled with 4 inches of rain water and mosquitos larvae.  Drained water during inspection. Please remove sandbox from the premises as it  resembles a wading pool which is prohibited .  Recommend repurposing sandbox  for a garden planter by drilling drainage holes in the bottom, clean and sanitize it."
114235,4032030232,ORLANDO'S CONCESSIONS DC #121,2108 ANGIER AVE   TOOTIES KITCHEN,97.5,1,,A,1,9/21/2013,3,3 - Mobile Food,FOOD,32,4032030232,0,DURHAM,NC,27701,(919) 220-5515,tshirts27704@yahoo.com,0,ORLANDO CLARK,11/7/2012,8/27/2013,ACTIVE,,97.5,9/21/2013,"3-501.13 Thawing - C  Seafood is thawing in the cooler, no ice available in the cooler. Thaw  under refrigeration."
69806,4032011952,TOKYO EXPRESS JAPANESE CUISINE,2121 ALEXANDER DR. SUITE 111,99,1,,A,5,9/23/2013,1,1 - Restaurant,FOOD,32,4032011952,0,MORRISVILLE,NC,27650,(919) 596-7537,0,0,CHEN ZHENG INC,6/5/2009,12/10/2011,ACTIVE,A,99,9/23/2013,thawing must be done under cold running water at 70 degrees or in refrigerator
85333,4032012091,TUTTI FRUTTI FROZEN YOGURT,3710 SHANNON RD. SUITE 116,100,1,,A,3,9/23/2013,1,1 - Restaurant,FOOD,32,4032012091,0,DURHAM,NC,27707,(919) 381-5035,tfyogurtnc@gmail.com,0,0,2/17/2011,9/24/2013,ACTIVE,A,100,9/23/2013,"3-501.16 (A)(2) and (B) Potentially Hazardous Food (Time/Temperature Control for Safety Food), Hot and Cold Holding: Some foods(Creams) as listed in the temp column temp reads between 45 and 47F. Base on your explanation-have just finished being prepared foods identified, dated and time. This to help in temp determinance by you and the regulatory personel. Further note that 41 or less temp is now required for cold foods. 45 or less is still okay till 2019."
56398,4032010975,TANDOOR IRON GRILL & PIZZA,5410 HWY 55,96.5,1,,A,7,9/23/2013,1,1 - Restaurant,FOOD,32,4032010975,SUITE JK,DURHAM,NC,27713,0,0,0,0,12/3/1998,12/10/2011,ACTIVE,A,96.5,9/23/2013,Certified Food Protection Manager not present at time of inspection.2-102.11 Demonstration - PF
57070,4032011707,CARRABBAS ITALIAN GRILL,5312 NEW HOPE COMMONS EXTENS,96,1,,A,9,9/23/2013,1,1 - Restaurant,FOOD,32,4032011707,0,DURHAM,NC,27707,0,0,0,0,1/8/2007,11/16/2012,ACTIVE,A,96,9/23/2013,"2-401.11 Eating, Drinking, or Using Tobacco - C.  Employee drink sitting on top of coffee maker.  Employee drinks must be stored beneath food and food contact surfaces.  No gum, eating or chewing in kitchen."
56734,4032011325,JASON S DELI,5408 NEW HOPE COMMONS DR,99.5,1,,A,9,9/23/2013,1,1 - Restaurant,FOOD,32,4032011325,0,DURHAM,NC,27707,0,0,0,0,12/20/2002,11/16/2012,ACTIVE,A,99.5,9/23/2013,"3-304.12 In-Use Utensils, Between-Use Storage - C.  Dipper well must have water running at a sufficient velocity to remove particles.  Water in dipper well also needs cleaning."
56947,4032011582,THAILANA,5410 F HWY 55 GREENWOOD COMM,96.5,1,,A,7,9/23/2013,1,1 - Restaurant,FOOD,32,4032011582,0,DURHAM,NC,27713,0,0,0,0,3/29/2005,12/12/2012,ACTIVE,A,96.5,9/23/2013,2-102.12 Certified Food Protection Manager - CPerson with supervisory responsibility shall be a certified food protection manager who has passed an exam that is ANSI acrredited.
56681,4032011270,TOMMY'S MINI MART,1805 S MIAMI BLVD,98.5,1,,A,6,9/23/2013,1,1 - Restaurant,FOOD,32,4032011270,0,DURHAM,NC,27703,0,0,0,0,4/29/2002,12/10/2011,ACTIVE,A,98.5,9/23/2013,",3-501.17 Ready-To-Eat Potentially Hazardous Food (Time/Temperature Control for Safety Food), Date Marking - PFLEFT A DATE MARKEING GUIDLINE AS TO SHOW WHAT TO DATEMARK AND HOW LONG YOU MAY KEEP IT.ALSO LEFT A LABELING SHEET FOR THE PRE-PACKAGED SANDWICHES THEY MAKE."
98073,4032030191,TACOS GARCIA DC #71,2108 ANGIER AVE. JOE'S COMMISSARY,97.5,1,,A,4,9/24/2013,3,3 - Mobile Food,FOOD,32,4032030191,0,DURHAM,NC,27703,(919) 426-5058,maribelp2003@yahoo.com,0,MARIBEL PEREZ OR RAMIRO GARCIA,2/14/2012,10/14/2013,ACTIVE,,97.5,9/24/2013,"2-102.12 Certified Food Protection Manager - CJANUARY 1, 2014 YOU MUST HAVE A MANAGER THAT HAS PASSED A ANSI APPROVED FOOD CLASS OR YOU WILL HAVE 2 POINTS DEDUCTED FROM YOUR INSPECTION."
58587,4032420166,FAITH ASSEMBLY CHRISTIAN CCC,3120 FAYETTEVILLE ST,4,1,,A,3,9/24/2013,42,42 - Child Care,N/A,32,4032420166,0,DURHAM,NC,27707,(919) 687-2763,0,0,0,1/15/1998,12/10/2011,ACTIVE,,4,9/24/2013,Clean vent outlet outer part(s) where needed due to dust.
148080,4032430675,JUA VALLEY AT BEECHWOOD,2801 BEECHWOOD DR,5,1,,A,1,9/24/2013,43,43 - Residential Care,N/A,32,4032430675,0,DURHAM,NC,27707,(919) 824-9849,kcdicken@nc.rr.com,0,0,9/24/2013,10/7/2013,ACTIVE,,5,9/24/2013,Replace light bilb in pantry closet.
58710,4032420294,KIDS LEARNING CENTER,4210 NC HWY 55,4,1,,A,5,9/24/2013,42,42 - Child Care,N/A,32,4032420294,0,DURHAM,NC,27713,(919) 572-5666,kidslearning.center@yahoo.com,0,0,4/10/2006,12/10/2011,ACTIVE,,4,9/24/2013,carpet needs repairing.
59166,4032530152,SOUTHWIND REHAB POOL,2315 SPARGER RD,6,1,,A,20,9/24/2013,53,53 - Year-Round Swimming Pool,N/A,32,4032530152,0,DURHAM,NC,27705,0,0,0,0,1/30/1996,11/26/2012,ACTIVE,,6,9/24/2013,ladder at far end of pool needs tightening on one side
59167,4032530153,EDISON JOHNSON AQUATIC CTR,600 W MURRAY AVE,2,1,,A,20,9/24/2013,53,53 - Year-Round Swimming Pool,N/A,32,4032530153,0,DURHAM,NC,27704,(919) 560-4265,audrey.gill@durhamnc.gov,0,DC PARKS AND REC,1/30/1996,8/12/2013,ACTIVE,,2,9/24/2013,tighten ladder at shallow end of pool near locker rooms
59198,4032530190,CROASDAILE VILLAGE,2600 CROASDAILE FARM PARKWAY,10,1,,A,20,9/24/2013,53,53 - Year-Round Swimming Pool,N/A,32,4032530190,0,DURHAM,NC,27701,(919) 384-2661,jamess@umrh.org,0,CROASDAILE VILLAGE,2/1/2001,8/8/2013,ACTIVE,,10,9/24/2013,"""NO LIFEGUARD ON DUTY"" signs are required to have a minimum 4"" lettering"
59252,4032550028,SOUTHWIND REHAB SPA,2309 SPARGER RD,6,1,,A,20,9/24/2013,55,55 - Year-Round Spa,N/A,32,4032550028,0,DURHAM,NC,27705,0,0,0,0,1/30/1996,11/26/2012,ACTIVE,,6,9/24/2013,handrail bent on one side
65020,4032430207,JUA VALLEY FAMILY CARE,6 JUA VALLEY,6,1,,A,5,9/24/2013,43,43 - Residential Care,N/A,32,4032430207,0,DURHAM,NC,27707,(866) 654-1113,juavalley@gmail.com,0,JUA VALLEY FAMILY CARE,1/9/2009,7/18/2013,ACTIVE,,6,9/24/2013,"Clean dust bunnies from behind furniture, dust baseboards."
56278,4032010852,CHINA PALACE EXPRESS,5210 GARRETT ROAD,93,1,,A,9,9/24/2013,1,1 - Restaurant,FOOD,32,4032010852,0,DURHAM,NC,27707,0,0,0,0,6/17/1997,11/16/2012,ACTIVE,A,93,9/24/2013,3-201.14 Fish - P.  Processing fish caught by restaurant owner-should do this at home.  Kee p other home items at home.
56550,4032011137,MI BARRIO,5023 WAKE FOREST HWY,90,1,,A,6,9/24/2013,1,1 - Restaurant,FOOD,32,4032011137,0,DURHAM,NC,27703,0,0,0,0,11/7/2000,12/10/2011,ACTIVE,A,90,9/24/2013,"2-102.12 Certified Food Protection Manager - CJANUARY 1, 2014 YOU WILL NEED TO HAVE A ANSI APPROVED MANAGER ON SITE DURING INSPECTION OR YOU WILL LOOSE TWO POINTS DURING YOUR INSPECTION."
58110,4032110051,GEORGE WATTS LUNCHROOM,700 WATTS ST,99,1,,A,1,9/24/2013,11,11 - Public School Lunch,FOOD,32,4032110051,0,DURHAM,NC,27701,0,0,0,0,5/16/1995,11/6/2012,ACTIVE,A,99,9/24/2013,4-501.11 Good Repair and Proper Adjustment-Equipment - C  Walkin cooler shelving is very rusty and in need of replacement.  Walkin cooler Condensor copper drainage pipe needs to be wrapped in pipe   insulation.  Clean the walkin cooler floor or replace floor where it is rusty.4-101.11 Characteristics-Materials for Construction and Repair - P
58122,4032160001,BRIAN CENTER HEALTH RETIREMENT,6000 FAYETTEVILLE RD,99.5,1,,A,5,9/24/2013,16,16 - Institutional Food Service,FOOD,32,4032160001,0,DURHAM,NC,27713,(919) 544-9021,DBJoseph@savasc.com,0,0,10/23/2003,2/1/2013,ACTIVE,A,99.5,9/24/2013,4-901.11(A)  all utensils must be air dried.
58561,4032420140,LOVE N CARE CHILD ACADEMY,212 DAVIDSON AVE,8,1,,A,2,9/24/2013,42,42 - Child Care,N/A,32,4032420140,0,DURHAM,NC,27704,(919) 220-4004,0,0,0,4/25/1996,12/10/2011,ACTIVE,,8,9/24/2013,"Hot water in last room=120 degrees, should be 90-110 degrees."
100601,4032430663,JUA VALLEY FAMILY CARE HOME #2,2 JUA VALLEY RD,7,1,,A,5,9/24/2013,43,43 - Residential Care,N/A,32,4032430663,0,DURHAM,NC,27707,(919) 824-9849,juavalley@gmail.com,0,JUA VALLEY FAMILY CARE HOME #2,7/10/2012,7/18/2013,ACTIVE,,7,9/24/2013,"Ceiling damage from water leaks is visible at entrance to house and sky light , also in back left bedroom.  Check roof  for leaks, repair as needed. Repair ceiling around skylight."
60816,4032430102,DEVEREUX RESIDENTIAL SERVICES,5 KINCAID COURT,7,1,,A,6,9/25/2013,43,43 - Residential Care,N/A,32,4032430102,0,DURHAM,NC,27703,(919) 680-2729,oohjourney@aol.com,0,DEVEREUX RESIDENTIAL SERVICES,6/2/2008,9/3/2013,ACTIVE,,7,9/25/2013,"NEED TO ADDRESS THE SPACE BETWEEN TILES IN THE KITCHEN, THE SPACE MAKES IT HARD TO CLEAN WELL.ALSO NEED TO CLEAN BASE BOARDS AND HARD TO REACH AREAS IN KITCHEN AND AT WASHER/ DRIER AREA."
80373,4032012019,LAS AMAZONAS,2000 CHAPEL HILL RD,96,1,,A,3,9/25/2013,1,1 - Restaurant,FOOD,32,4032012019,0,DURHAM,NC,27707,(919) 624-7099,0,0,ROLDAN GUERRA,4/23/2010,8/2/2012,ACTIVE,A,96,9/25/2013,-7-102.11 Common Name-Working Containers: Maintain sanitizing solution bottle help written identification as shown and discussed.
58413,4032400037,EDEN SPRING LIVING CENTER,3812 BOOKER ST,90.5,1,,A,4,9/25/2013,40,40 - Rest/Nursing Homes,N/A,32,4032400037,0,DURHAM,NC,27713,(919) 544-5124,0,0,0,3/8/2005,12/10/2011,ACTIVE,,90.5,9/25/2013,"FLOORS ARE VERY DIRTY IN CLIENT ROOMS. ROOM 4 HAD A LARGE SPILL THAT HAD NOT BEEN CLEANED UP.ROOM 12, 19 AND 22 ALL NEEDED TO HAVE DETAIL CLEANING DONE ON CORNERS AND HARD TO REACH PLACES.YOU MUST DO A BETTER JOB CLEANING THE FLOORS.HVAC CLOSET HAD A DEAD ROACH IN THE FLOOR ALONG WITH COBB WEBS. IT NEEDS TO BE CLEANED REGULARLY."
58112,4032110053,EASTWAY LUNCHROOM,610 N ALSTON AVE,98.5,1,,A,8,9/25/2013,11,11 - Public School Lunch,FOOD,32,4032110053,0,DURHAM,NC,27701,(919) 560-3910,0,0,0,1/23/1996,7/17/2013,ACTIVE,A,98.5,9/25/2013,"3-302.11 Packaged and Unpackaged Food-Separation, Packaging, and Segregation - P.  Bags of precooked and forzen taco meat stored in freezer above ears of frozen corn.  Take care to store foods in proper order even in freezer."
57173,4032011811,PAPA MOJO'S ROADHOUSE,5410-Y HIGHWAY 55,96,1,,A,5,9/25/2013,1,1 - Restaurant,FOOD,32,4032011811,0,DURHAM,NC,27713,0,0,0,0,2/20/2008,12/10/2011,ACTIVE,A,96,9/25/2013,3-501.17  all food items leftover and used next day must be dated
116753,4032012231,INDINOS,4911 CENTRAL PARK DRIVE,99,1,,U,5,9/26/2013,1,1 - Restaurant,FOOD,32,4032012231,0,DURHAM,NC,27703,(919) 474-8833,ruddg@rudinos.com,0,0,4/2/2013,10/1/2013,ACTIVE,A,99,9/26/2013,4-501.11 (B)  seal on small counter refrigerator needs replacing
60652,4032430001,ANGELICA HOUSES FAMILY CARE HOME,2007 STADIUM DRIVE,5,1,,A,4,9/26/2013,43,43 - Residential Care,N/A,32,4032430001,0,DURHAM,NC,27705,(919) 477-6540,adultcarezo@yahoo.com,0,0,7/1/2008,9/26/2013,ACTIVE,,5,9/26/2013,HAD ONE WALL THAT NEEDED TO BE REPAIRED. HAD HOLES IN THE WALL THEAT NEEDED TO BE PATCHED THEN PAINTED.ALSO MAKE SURE TO CLEAN / DUST CORNERS TO GET COB WEBS DOWN.
56023,4032010593,EL DORADO'S #6,4900 HWY 55,97.5,1,,A,5,9/26/2013,1,1 - Restaurant,FOOD,32,4032010593,0,DURHAM,NC,27713,0,0,0,0,2/3/1994,12/10/2011,ACTIVE,A,97.5,9/26/2013,! 3-302.12 container must be labeled with name of item inside
80624,4032020701,NOT JUST WINGS,102 HOOD STREET,97.5,1,,A,6,9/26/2013,2,2 - Food Stands,FOOD,32,4032020701,0,DURHAM,NC,27701,(919) 225-7769,0,0,NOT JUST WINGS,5/6/2010,12/10/2011,ACTIVE,A,97.5,9/26/2013,"2-102.12 Certified Food Protection Manager - CNO ANSI APPROVED FOOD COURSE MANAGER ON DUTY.JANUARY 1 , 2014 YOU WILL NEED TO HAVE A ANSI APPROVED FOOD PROTECTION MANAGER ON DUTY. OR YOU WILL LOSE TWO POINTS DURING YOUR INSPECTION."
60894,4032430168,OTIS STREET GROUP HOME,2415 OTIS STREET,4,1,,A,3,9/26/2013,43,43 - Residential Care,N/A,32,4032430168,0,DURHAM,NC,27707,(919) 956-7601,qudriyyah.johnson@rescare.com,0,0,6/2/2008,10/24/2012,ACTIVE,,4,9/26/2013,Clean underneath of furniture in common room as shown.
87229,4032110068,CITY OF MEDICINE ACADEMY,301 CRUTCHFIELD SST,100,1,,A,2,9/27/2013,11,11 - Public School Lunch,FOOD,32,4032110068,0,DURHAM,NC,27704,(919) 560-2001,0,0,0,8/8/2011,12/10/2011,ACTIVE,A,100,9/27/2013,"3-501.17 Ready-To-Eat Potentially Hazardous Food (Time/Temperature Control for Safety Food), Date Marking - PF.  Date mark potentially hazardous foods that are held for more than 24 hours."
58119,4032110063,W G PEARSON MAGNET MIDDLE SCH,600 EAST UMSTEAD STREET,99,1,,A,1,9/27/2013,11,11 - Public School Lunch,FOOD,32,4032110063,0,DURHAM,NC,27701,0,0,0,0,9/26/2007,6/27/2013,ACTIVE,A,99,9/27/2013,"6-501.11 Repairing-Premises, Structures, Attachments, and Fixtures-Methods - C  Hot water heater appears to be leaking water on to the floor, call for work order.6-501.16 Drying Mops - C  Hang up mops to air dry, mop handle up, mop head down, in a manner to prevent soiling the wall.6-501.12 Cleaning, Frequency and Restrictions - C  Clean mold and mildew off wall near chemical storage. Find and remove source of moisture."
58065,4032110005,CLUB BLVD SCHOOL LUNCHROOM,400 CLUB BLVD,99.5,1,,A,8,9/27/2013,11,11 - Public School Lunch,FOOD,32,4032110005,0,DURHAM,NC,27704,0,0,0,0,9/9/1991,7/17/2013,ACTIVE,A,99.5,9/27/2013,"6-202.11 Light Bulbs, Protective Shielding - C.  Lightbulbs in dry storage area not shielded or sleeved provide sleeves or other protective shield rather than a cage.  (Area near reach-in freezer could use more lighting.)6-501.110 Using Dressing Rooms and Lockers - C.  Ust hangers in bathroom or install hangers in hallway OR use file cabinet drawers for storage of personal belongings."
58061,4032110001,BROGDEN MIDDLE LUNCHROOM,1011 LEON STREET,99,1,,A,2,9/27/2013,11,11 - Public School Lunch,FOOD,32,4032110001,0,DURHAM,NC,27704,0,0,0,0,9/16/1991,12/10/2011,ACTIVE,A,99,9/27/2013,4-202.16 Nonfood-Contact Surfaces - C Metal storage racks are rusting.  Repair/Replace.
116820,4032012255,INTER KOREA HOUSE,4731 NC HWY55,95,1,,U,7,9/30/2013,1,1 - Restaurant,FOOD,32,4032012255,0,DURHAM,NC,27713,(919) 572-9132,shasha519@msn.com,0,0,4/9/2013,10/8/2013,ACTIVE,A,95,9/30/2013,2-102.12 Certified Food Protection Manager - CEstablishment is in process of obtaining certified food protection manager.
144728,4032012278,A GRACIOUS PLENTY,3530 S ALSTON AVE,97,1,,U,5,9/30/2013,1,1 - Restaurant,FOOD,32,4032012278,0,DURHAM,NC,27713,(919) 361-0414,JACOSIMPEX@YAHOO.COM,0,0,7/30/2013,10/1/2013,ACTIVE,A,97,9/30/2013,12-402.11  hair restraints required in  kitchen
56130,4032010702,LAS PALMAS,3801 WAKE FOREST HWY,98,1,,A,6,9/30/2013,1,1 - Restaurant,FOOD,32,4032010702,SUITE 114,DURHAM,NC,27703,0,0,0,0,8/31/1995,12/10/2011,ACTIVE,A,98,9/30/2013,".3-304.12 In-Use Utensils, Between-Use Storage - CHAD TWO SMALL BOWLS BEING USED AS SCOOPS, ONE IN COOKED CHICKEN AND THE OTHER AS A DRY INGREDIENT SCOOP.YOU CAN ONLY HAVE A SCOOP WITH A HANDLE, CDI WITH SCOOP WITH HANDLE."
87106,4032012117,CHINA EXPRESS,2223 NC 54 HWY,98,1,,A,5,9/30/2013,1,1 - Restaurant,FOOD,32,4032012117,PARK TERRACE,DURHAM,NC,27713,(919) 544-7013,sunandsuinc168@yahoo.com,0,S & SUN INC,7/21/2011,12/10/2011,ACTIVE,A,98,9/30/2013,12-402.11 hair restraint required in the kitchen area
68681,4032060062,NCCU PEARSON CAFETERIA,606 E. LAWSON ST.,98,1,,A,5,9/30/2013,6,6 - Edu. Food Service,FOOD,32,4032060062,0,DURHAM,NC,27707,(919) 530-6192,0,0,NCCU PEARSON CAFETERIA,3/13/2009,12/10/2011,ACTIVE,A,98,9/30/2013,4-603.12 Precleaning - CStill need to repair garbage disposal at pot sink.  Another option would be to install a presoak sink.
86341,4032430261,DHD GROUP HOME,1211 CAMDEN AVE,18,1,,A,4,10/1/2013,43,43 - Residential Care,N/A,32,4032430261,0,DURHAM,NC,27701,(919) 286-1927,0,0,DEREK ABNEY,5/24/2011,10/1/2013,ACTIVE,,18,10/1/2013,"ALL FLOORS NEED TO BE DETAIL CLEANED, HAD SEVERAL PLACES DEHIND NIGHT STANDS AND FURNITURE THAT HAD NOT BEEN SWEPT OR CLEANED WELL.ALSO NEED TO DETAIL CLEAN IN THE KITCHEN BESIDE EQUIPMENT."
58362,4032300084,SAMS CLUB 4831 MEAT MARKET,4005 CHAPEL HILL BLVD,99,1,,A,9,10/1/2013,30,30 - Meat Market,FOOD,32,4032300084,0,DURHAM,NC,27707,0,0,0,0,9/29/2004,11/16/2012,ACTIVE,A,99,10/1/2013,"5-203.12 Toilets and Urinals - C.  Toilet rooms under constant repair.  Keep toilet seats, sinks, automatic flush, etc. in good repair."
57017,4032011652,BENETIS,5410 Q HWY 55,97.5,1,,A,5,10/1/2013,1,1 - Restaurant,FOOD,32,4032011652,0,DURHAM,NC,27713,0,0,0,0,3/8/2006,12/10/2011,ACTIVE,A,97.5,10/1/2013,4-602.11(E)(4)     ice machine needs cleaning
59179,4032530167,YMCA DOWNTOWN LAP POOL,218 MORGAN ST,8,1,,A,20,10/1/2013,53,53 - Year-Round Swimming Pool,N/A,32,4032530167,0,DURHAM,NC,27701,(919) 667-9622,0,0,0,3/12/1998,7/29/2013,ACTIVE,,8,10/1/2013,depth markings peeling off on pool wall
59180,4032530168,YMCA DOWNTOWN TRAINING,215 MORGAN ST,8,1,,A,20,10/1/2013,53,53 - Year-Round Swimming Pool,N/A,32,4032530168,0,DURHAM,NC,27701,(919) 677-9622,0,0,0,3/12/1998,7/29/2013,ACTIVE,,8,10/1/2013,repaint contrasting band on portable steps
58526,4032420104,TODDLERS ACADEMY,2811 BEECHWOOD DRIVE,2,1,,A,3,10/1/2013,42,42 - Child Care,N/A,32,4032420104,0,DURHAM,NC,27707,0,0,0,0,7/27/1994,12/10/2011,ACTIVE,,2,10/1/2013,Use available test strips to determine disinfecting solution's strength when being prepared daily. Provided solution's strenght is too weak.
85660,4032020727,SUSHINARA DBA CONFUSION,2945 S. MIAMI BLVD. #128,93,1,,A,3,10/3/2013,2,2 - Food Stands,FOOD,32,4032020727,0,DURHAM,NC,27703,(919) 606-3935,sangto69@yahoo.com,0,0,3/23/2011,10/3/2013,ACTIVE,A,93,10/3/2013,"-I 6-501.12 Cleaning, Frequency and Restrictions: Clean floors where shown. This to include the service sink as shown."
117357,4032012262,DRAGON INN,3823 GUESS ROAD,91,1,,U,10,10/3/2013,1,1 - Restaurant,FOOD,32,4032012262,0,DURHAM,NC,27707,(919) 699-1585,rikkitin@hotmail.com,0,0,5/13/2013,8/6/2013,ACTIVE,A,91,10/3/2013,"._6-501.16 Drying Mops - CHAD MOP IN BUCKET DRYING, YOU MUST KEEP THE MOP HUNG UP. WITH HANDLE UP AND HEAD DOWN OFF THE FLOOR."
147038,4032020861,RED MANGO,125 SCIENCE DRIVE  BRYAN CENTER,99.5,1,,A,3,10/3/2013,2,2 - Food Stands,FOOD,32,4032020861,0,DURHAM,NC,27708,(919) 660-3900,dennis@carolinamango.com,0,0,8/26/2013,10/3/2013,ACTIVE,A,99.5,10/3/2013,". Dennis2-401.11 Eating, Drinking, or Using Tobacco: Employee personal drinks whether covered or uncovered must be place where less likely to spill and contaminate. Place as shown."
58090,4032110030,PARKWOOD ELEMENTARY LUNCHROOM,5207 REVERE ROAD,99.5,1,,A,5,10/3/2013,11,11 - Public School Lunch,FOOD,32,4032110030,0,DURHAM,NC,27713,0,0,0,0,9/12/1991,12/10/2011,ACTIVE,A,99.5,10/3/2013,"3-304.14 Wiping Cloths, Use Limitation - General comment; keep wiping cloths in sanitizer not soapy water. CDI"
59618,4032011847,RANDY'S PIZZA,1813 MLK PARKWAY,98,1,,A,9,10/3/2013,1,1 - Restaurant,FOOD,32,4032011847,0,DURHAM,NC,27707,0,0,0,RANDY'S PIZZA,5/21/2008,11/16/2012,ACTIVE,A,98,10/3/2013,"3-304.14 Wiping Cloths, Use Limitation - C.  Store wet cloths in sanitizer."
56930,4032011564,CHO SUN OK,2105 E HWY 54,98,1,,A,5,10/3/2013,1,1 - Restaurant,FOOD,32,4032011564,SUITE A,DURHAM,NC,27713,0,0,0,0,1/25/2005,12/10/2011,ACTIVE,A,98,10/3/2013,3-304.14 (B)(1)   all wet damp cloths must be kept in sanitizing solution. on
